episode,reward,length,success,epsilon,replay_size,avg_reward,avg_length,success_rate,avg_loss
514,-174.10000000000008,24,True,0.4629770923086867,67600,-2155.8390000000018,126.26,56.00000000000001,209.1539454269409
515,-7.100000000000001,14,True,0.46228262667022374,67614,-2151.143000000002,125.44,56.00000000000001,199.43332180023194
516,-348.30000000000007,62,True,0.4615892027302184,67676,-2142.264500000002,124.91,56.00000000000001,194.70859607696534
517,-135.4500000000001,33,True,0.4608968189261231,67709,-2087.0820000000017,123.24,56.99999999999999,209.27790187835694
518,-317.80000000000007,58,True,0.46020547369773396,67767,-2067.2380000000016,121.94,56.99999999999999,191.93907493591308
519,-190.70000000000022,52,True,0.4595151654871874,67819,-2063.8490000000015,121.88,56.99999999999999,186.73108737945557
520,-197.9500000000002,33,True,0.45882589273895663,67852,-2041.3795000000018,120.21,57.99999999999999,192.29935710906983
521,-3077.8000000000056,200,False,0.45813765389984823,68052,-2028.6295000000018,120.21,57.99999999999999,176.44149923324585
522,-568.9999999999999,90,True,0.4574504474189985,68142,-2031.414000000002,120.38,57.99999999999999,242.3042589187622
523,-2564.600000000004,200,False,0.45676427174787,68342,-2054.533500000002,121.87,56.99999999999999,192.7391800880432
524,-114.55000000000003,43,True,0.4560791253402482,68385,-2046.7275000000018,121.13,56.99999999999999,205.29224859237672
525,-316.65000000000026,81,True,0.45539500665223787,68466,-2018.1170000000013,119.94,57.99999999999999,205.91751678466798
526,-944.4999999999987,120,True,0.45471191414225953,68586,-1993.1470000000013,119.14,59.0,188.08378526687622
527,10.850000000000001,9,True,0.45402984627104614,68595,-1963.5795000000012,117.23,60.0,204.39836584091188
528,-7130.200000000013,200,False,0.4533488015016396,68795,-2006.9565000000014,117.23,60.0,185.96870250701903
529,-6183.6000000000095,200,False,0.4526687782993872,68995,-2047.7495000000015,117.23,60.0,170.81685640335084
530,-1127.9499999999985,109,True,0.4519897751319381,69104,-2055.7380000000016,117.66,60.0,196.24566871643066
531,-1286.1999999999991,100,True,0.45131179046924025,69204,-2024.5560000000019,116.66,61.0,198.08830797195435
532,-2008.1999999999987,200,False,0.4506348227835364,69404,-2044.8470000000018,118.64,60.0,225.5415638923645
533,-2355.9999999999995,200,False,0.4499588705493611,69604,-2050.126000000002,118.64,60.0,202.6906711578369
534,-1737.1499999999996,131,True,0.44928393224353713,69735,-2067.1370000000015,119.64,60.0,226.31828392028808
535,-2358.1000000000045,200,False,0.44861000634517184,69935,-2084.7435000000014,120.55,59.0,174.32965156555176
536,-853.999999999999,88,True,0.4479370913356541,70023,-2069.5525000000016,119.43,60.0,190.22340732574463
537,-250.05000000000024,65,True,0.44726518569865065,70088,-2066.4210000000016,119.28,60.0,225.97483310699462
538,-564.8499999999993,71,True,0.4465942879201027,70159,-2072.2315000000012,119.93,60.0,163.49954446792603
539,-1674.499999999999,158,True,0.4459243964882226,70317,-2033.7580000000014,119.7,60.0,178.73682991027832
540,-193.65000000000023,51,True,0.4452555098934903,70368,-2004.5105000000017,118.21,61.0,189.9234020614624
541,-253.6500000000001,47,True,0.4445876266286501,70415,-2001.0420000000015,117.68,61.0,205.8148698425293
542,-374.20000000000005,66,True,0.44392074518870717,70481,-1990.3750000000018,116.34,62.0,191.7367313194275
543,-5239.200000000012,200,False,0.4432548640709241,70681,-2042.9715000000017,118.33,61.0,204.11433177947998
544,-13089.99999999997,200,False,0.4425899817748178,70881,-2128.869500000001,118.33,61.0,223.36525020599365
545,-7529.700000000001,200,False,0.4419260968021556,71081,-2200.3170000000014,119.62,60.0,238.59761783599853
546,-228.85000000000014,51,True,0.4412632076569524,71132,-2143.6235000000015,118.13,61.0,209.9836717414856
547,-192.20000000000002,44,True,0.440601312845467,71176,-2114.7165000000014,116.57,62.0,216.3584825706482
548,-20669.999999999964,200,False,0.43994041087619884,71376,-2286.7025000000012,116.57,62.0,204.5086518096924
549,-15391.999999999969,200,False,0.4392805002598846,71576,-2436.9405000000006,118.09,61.0,210.71221240997315
550,-3902.600000000007,200,False,0.43862157950949476,71776,-2475.4090000000006,119.92,60.0,193.69736421585083
551,-1371.7999999999988,110,True,0.43796364714023056,71886,-2437.7140000000004,119.06,60.0,194.86449787139892
552,-6.649999999999999,15,True,0.43730670166952024,71901,-2428.0455,118.29,60.0,196.69291191101075
553,-2967.5000000000036,200,False,0.436650741617016,72101,-2453.8179999999998,119.72,59.0,215.72000690460206
554,-161.55000000000013,27,True,0.4359957655045905,72128,-2454.7605000000003,119.83,59.0,200.76846668243408
555,-1.0000000000000036,10,True,0.43534177185633366,72138,-2425.7745,117.93,60.0,199.2443981933594
556,-932.0499999999993,71,True,0.43468875919854916,72209,-2390.9439999999995,116.64,61.0,220.05806413650512
557,-1264.0999999999983,128,True,0.43403672605975135,72337,-2387.1354999999994,116.19,61.0,182.7861241912842
558,23.45,9,True,0.4333856709706618,72346,-2387.0494999999996,116.25,61.0,185.09100313186644
559,-0.8500000000000014,15,True,0.4327355924642058,72361,-2352.0485,114.99,61.0,197.39637113571166
560,-2999.400000000006,200,False,0.4320864890755095,72561,-2347.2315,114.99,61.0,182.0536099433899
561,-3053.700000000002,200,False,0.4314383593418963,72761,-2375.4804999999997,116.43,60.0,231.98087175369264
562,-7743.200000000005,200,True,0.43079120180288344,72961,-2452.215,118.06,60.0,248.81164274215698
563,-1258.3999999999996,106,True,0.43014501500017915,73067,-2443.202,117.12,61.0,219.94223575592042
564,-6819.300000000006,200,False,0.4294997974776789,73267,-2509.2055,118.71,60.0,235.03384731292724
565,-12825.799999999957,200,False,0.4288555477814624,73467,-2481.7865,118.71,60.0,237.25016372680665
566,4.299999999999997,10,True,0.4282122644597902,73477,-2450.1144999999997,116.81,61.0,242.27831001281737
567,-344.8,60,True,0.42756994606310056,73537,-2419.1525,115.41,62.0,243.72450351715088
568,4.199999999999999,16,True,0.42692859114400594,73553,-2418.3259999999996,115.1,62.0,252.4427668762207
569,-112.50000000000004,34,True,0.42628819825729,73587,-2405.115,113.44,63.0,235.17267322540283
570,-258.65000000000026,51,True,0.4256487659599041,73638,-2386.8684999999996,111.95,64.0,201.95341468811034
571,-5923.0000000000055,200,False,0.42501029281096425,73838,-2444.0239999999994,113.58,63.0,233.0362537765503
572,-689.1999999999975,86,True,0.42437277737174783,73924,-2447.669,113.98,63.0,214.4455760574341
573,-107.30000000000001,36,True,0.42373621820569024,73960,-2446.8554999999997,113.99,63.0,196.95789478302
574,-3141.900000000009,200,False,0.4231006138783817,74160,-2476.442,115.7,62.0,232.33280811309814
575,-3728.4000000000074,200,False,0.42246596295756417,74360,-2473.2169999999996,115.7,62.0,198.24939361572265
576,-2217.600000000001,200,False,0.42183226401312784,74560,-2376.881,115.7,62.0,266.6654000473022
577,-3711.750000000008,177,True,0.42119951561710817,74737,-2409.3130000000006,116.52,62.0,202.3442039489746
578,-20.05,23,True,0.4205677163436825,74760,-2370.8714999999997,114.75,63.0,207.3798079109192
579,-1504.299999999999,160,True,0.41993686476916703,74920,-2340.2394999999997,114.45,63.0,235.50299180984496
580,-774.1999999999997,92,True,0.4193069594720133,75012,-2344.9245,114.95,63.0,209.93901863098145
581,-17942.799999999967,200,False,0.4186779990328053,75212,-2509.0485,114.95,63.0,215.58732149124145
582,-68.99999999999999,14,True,0.4180499820342561,75226,-2508.6319999999996,114.72,63.0,225.40545312881468
583,-9369.449999999992,195,True,0.4174229070612047,75421,-2573.9374999999995,114.67,64.0,195.11960611343383
584,-754.6499999999995,83,True,0.41679677270061294,75504,-2580.4389999999994,115.12,64.0,205.44082790374756
585,-7312.000000000003,200,False,0.41617157754156203,75704,-2649.6855,116.51,63.0,236.39726871490478
586,-813.8499999999975,109,True,0.4155473201752497,75813,-2657.1644999999994,117.33,63.0,210.80556261062623
587,-161.50000000000009,54,True,0.41492399919498685,75867,-2655.9029999999993,117.36,63.0,232.45692003250122
588,22.55,7,True,0.4143016131961944,75874,-2558.4585,115.43,64.0,230.50150579452514
589,-1236.349999999999,95,True,0.41368016077640013,75969,-2549.0275,114.75,64.0,218.0018253326416
590,-3091.450000000005,175,True,0.41305964053523553,76144,-2568.2295,115.35,64.0,202.68788885116578
591,19.4,2,True,0.4124400510744327,76146,-2567.048,114.92,64.0,204.88408151626587
592,13.4,8,True,0.4118213909978211,76154,-2536.506,113.0,65.0,207.01954008102416
593,-7268.0000000000055,200,False,0.4112036589113244,76354,-2596.3354999999997,113.53,64.0,222.1691574859619
594,9.449999999999998,23,True,0.4105868534229574,76377,-2525.122999999999,111.76,65.0,230.67077426910402
595,-1562.05,131,True,0.409970973142823,76508,-2525.711499999999,111.07,66.0,212.55986949920654
596,-802.8499999999992,69,True,0.4093560166831088,76577,-2528.441999999999,110.92,66.0,246.3295164871216
597,-8.5,20,True,0.40874198265808415,76597,-2480.624999999999,109.12,67.0,238.18678058624266
598,-4827.500000000009,200,False,0.40812886968409706,76797,-2528.0209999999993,110.68,66.0,235.05298124313356
599,-1318.1499999999992,109,True,0.40751667637957095,76906,-2538.744999999999,111.34,66.0,190.49063024520873
600,-128.65000000000003,33,True,0.40690540136500164,76939,-2490.2624999999994,109.67,67.0,202.9431119155884
601,-236.40000000000015,26,True,0.4062950432629542,76965,-2452.562499999999,107.93,68.0,216.02877906799316
602,-1479.0999999999974,200,False,0.40568560069805976,77165,-2467.307999999999,109.76,67.0,216.80472204208374
603,15.0,12,True,0.4050770722970127,77177,-2449.412999999999,107.88,68.0,227.61111650466918
604,17.2,4,True,0.40446945668856715,77181,-2366.393999999999,105.92,69.0,230.06615655899049
605,13.100000000000001,18,True,0.4038627525035343,77199,-2365.333999999999,105.9,69.0,234.0945809173584
606,-3966.50000000001,200,False,0.40325695837477904,77399,-2404.682999999999,107.76,68.0,212.49997674942017
607,-3587.300000000006,142,True,0.4026520729372169,77541,-2417.3499999999995,107.18,69.0,222.8263505935669
608,-393.30000000000007,46,True,0.40204809482781106,77587,-2421.4769999999994,107.62,69.0,229.71947219848633
609,10.249999999999998,11,True,0.40144502268556936,77598,-2414.8489999999993,106.8,69.0,222.42799324035644
610,18.45,9,True,0.40084285515154106,77607,-2389.1894999999995,104.89,70.0,223.80140048980712
611,20.45,1,True,0.4002415908688138,77608,-2372.213999999999,102.9,71.0,225.36787239074707
612,-110.50000000000001,38,True,0.3996412284825106,77646,-2339.135999999999,101.28,72.0,226.20078546524047
613,-2580.4500000000016,93,True,0.39904176663978685,77739,-2363.125499999999,101.63,72.0,211.20540237426758
614,-900.5999999999984,98,True,0.3984432039898272,77837,-2370.3904999999995,102.37,72.0,204.2278153991699
615,-2912.400000000006,200,False,0.39784553918384247,78037,-2399.4434999999994,104.23,71.0,211.30514554977418
616,-27.099999999999984,16,True,0.3972487708750667,78053,-2396.2315,103.77,71.0,208.11234470367432
617,-5173.800000000007,200,False,0.3966528977187541,78253,-2446.6149999999993,105.44,70.0,273.71507797241213
618,20.9,2,True,0.396057918372176,78255,-2443.228,104.88,70.0,270.16327686309813
619,-44.34999999999998,25,True,0.3954638314946178,78280,-2441.7644999999993,104.61,70.0,274.4499628257752
620,-26438.699999999943,200,False,0.39487063574737585,78480,-2704.171999999999,106.28,69.0,239.28498462677
621,-985.1499999999991,111,True,0.3942783297937548,78591,-2683.245499999999,105.39,70.0,225.0094906616211
622,-5910.000000000009,200,False,0.3936869122990642,78791,-2736.6554999999994,106.49,69.0,226.8231407928467
623,-4210.8000000000075,200,False,0.39309638193061563,78991,-2753.117499999999,106.49,69.0,219.9699376678467
624,-564.4499999999999,83,True,0.39250673735771974,79074,-2757.616499999999,106.89,69.0,247.85696990966798
625,-16285.299999999954,200,False,0.3919179772516832,79274,-2917.302999999998,108.08,68.0,249.81513671875
626,16.8,4,True,0.3913301002858057,79278,-2907.6899999999982,106.92,68.0,247.23142723083495
627,-109.90000000000002,28,True,0.390743105135377,79306,-2908.8974999999987,107.11,68.0,260.2537805938721
628,-151.10000000000008,40,True,0.390156990477674,79346,-2839.1064999999985,105.51,69.0,246.2465104675293
629,17.65,11,True,0.3895717549919575,79357,-2777.0939999999987,103.62,70.0,242.48371158599855
630,-1353.5999999999988,122,True,0.3889873973594696,79479,-2779.350499999998,103.75,70.0,238.09480363845825
631,-23.299999999999986,20,True,0.3884039162634304,79499,-2766.7214999999974,102.95,70.0,240.62003087997437
632,23.0,8,True,0.3878213103890353,79507,-2746.409499999998,101.03,71.0,247.41463384628295
633,-15.999999999999996,14,True,0.38723957842345175,79521,-2723.009499999998,99.17,72.0,252.1041329574585
634,-2780.1500000000037,175,True,0.3866587190558166,79696,-2733.439499999999,99.61,72.0,261.93783821105956
635,-4430.600000000013,200,False,0.3860787309772329,79896,-2754.164499999999,99.61,72.0,230.93675186157228
636,-23.349999999999977,19,True,0.38549961288076706,79915,-2745.857999999999,98.92,72.0,228.54167457580567
637,-1906.7999999999975,200,False,0.38492136346144595,80115,-2762.425499999998,100.27,71.0,262.7105157852173
638,-0.14999999999999858,21,True,0.3843439814162538,80136,-2756.7784999999985,99.77,71.0,265.91648605346677
639,-1973.0499999999997,89,True,0.38376746544412943,80225,-2759.763999999998,99.08,71.0,213.91230030059813
640,-507.8999999999998,42,True,0.38319181424596327,80267,-2762.906499999999,98.99,71.0,227.48282482147218
641,-3960.700000000006,200,False,0.38261702652459434,80467,-2799.976999999999,100.52,70.0,209.39924766540528
642,-355.6000000000001,34,True,0.3820431009848075,80501,-2799.790999999999,100.2,70.0,220.2424430847168
643,-25901.09999999995,200,False,0.38147003633333026,80701,-3006.409999999998,100.2,70.0,273.08772705078127
644,-400.3500000000002,81,True,0.3808978312788303,80782,-2879.513499999998,99.01,71.0,250.51946949005128
645,-4617.000000000012,200,False,0.3803264845319121,80982,-2850.386499999998,99.01,71.0,261.96075481414795
646,-3080.800000000008,200,False,0.37975599480511424,81182,-2878.905999999998,100.5,70.0,234.490936794281
647,-85.64999999999998,37,True,0.3791863608129066,81219,-2877.840499999998,100.43,70.0,252.41776544570922
648,-649.4499999999988,79,True,0.3786175812716872,81298,-2677.6349999999993,99.22,71.0,280.8469708442688
649,-5403.200000000007,200,False,0.3780496548997797,81498,-2577.7469999999994,99.22,71.0,281.8250441360474
650,-579.7999999999986,80,True,0.37748258041743005,81578,-2544.5189999999993,98.02,72.0,248.54717445373535
651,-20282.499999999953,200,False,0.37691635654680394,81778,-2733.6259999999984,98.92,71.0,263.29422485351563
652,-94.59999999999998,40,True,0.37635098201198375,81818,-2734.505499999999,99.17,71.0,249.25371238708496
653,-4180.300000000015,200,False,0.3757864555389658,82018,-2746.633499999998,99.17,71.0,214.044727935791
654,-206.35000000000008,55,True,0.37522277585565733,82073,-2747.0814999999984,99.45,71.0,225.77730312347413
655,20.45,1,True,0.3746599416918739,82074,-2746.8669999999984,99.36,71.0,223.57094367980957
656,-4209.900000000007,200,False,0.3740979517793361,82274,-2779.6454999999987,100.65,70.0,239.03376472473144
657,-1813.8999999999992,200,False,0.37353680485166707,82474,-2785.143499999999,101.37,69.0,244.76184001922607
658,-296.9500000000001,41,True,0.3729764996443896,82515,-2788.347499999999,101.69,69.0,250.61324882507324
659,-9470.099999999964,200,False,0.37241703489492306,82715,-2883.0399999999995,103.54,68.0,250.05080127716064
660,-7163.600000000004,200,False,0.3718584093425807,82915,-2924.681999999999,103.54,68.0,228.233898601532
661,-2059.9000000000005,200,False,0.3713006217285668,83115,-2914.7439999999983,103.54,68.0,278.13255187988284
662,-109.85000000000001,31,True,0.370743670795974,83146,-2838.410499999998,101.85,68.0,280.70384269714356
663,-3464.600000000008,200,False,0.37018755528978003,83346,-2860.472499999998,102.79,67.0,251.0238888168335
664,-6112.700000000009,200,False,0.3696322739568454,83546,-2853.4064999999987,102.79,67.0,271.86809326171874
665,-20.84999999999999,19,True,0.3690778255459101,83565,-2725.356999999999,100.98,68.0,262.9698790359497
666,-225.40000000000015,42,True,0.3685242088075913,83607,-2727.653999999999,101.3,68.0,272.29564933776857
667,-4388.300000000011,200,False,0.3679714224943799,83807,-2768.088999999999,102.7,67.0,277.9561952972412
668,-1687.5999999999988,150,True,0.36741946536063835,83957,-2785.0069999999982,104.04,67.0,233.63433212280273
669,-6655.600000000004,200,True,0.3668683361625974,84157,-2850.4379999999987,105.7,67.0,240.31178485870362
670,19.4,2,True,0.3663180336583535,84159,-2847.6574999999984,105.21,67.0,238.0187728500366
671,-2957.400000000009,200,False,0.365768556607866,84359,-2818.0014999999985,105.21,67.0,219.94514530181885
672,-27.14999999999998,19,True,0.3652199037729542,84378,-2811.3809999999985,104.54,67.0,213.2918432235718
673,-7554.350000000003,199,True,0.3646720739172948,84577,-2885.851499999999,106.17,67.0,252.782583732605
674,-9421.3,200,False,0.36412506580641885,84777,-2948.6454999999987,106.17,67.0,258.88763954162596
675,-4927.300000000006,200,False,0.36357887820770923,84977,-2960.6344999999983,106.17,67.0,228.8996740722656
676,-1097.049999999999,101,True,0.3630335098903977,85078,-2949.4289999999983,105.18,68.0,241.57991535186767
677,-139.05,33,True,0.3624889596255621,85111,-2913.7019999999984,103.74,68.0,236.68202350616454
678,-204.7000000000001,36,True,0.3619452261861238,85147,-2915.5484999999985,103.87,68.0,259.8051607894897
679,-6638.400000000007,200,False,0.3614023083468446,85347,-2966.889499999999,104.27,67.0,299.6230578613281
680,-7641.100000000006,200,False,0.36086020488432435,85547,-3035.5584999999987,105.35,66.0,255.2605068206787
681,-5377.700000000011,200,False,0.3603189145769979,85747,-2909.9074999999993,105.35,66.0,292.5228219604492
682,-1347.5499999999993,163,True,0.3597784362051324,85910,-2922.6929999999993,106.84,66.0,259.77736198425293
683,9.75,11,True,0.3592387685508247,85921,-2828.901,105.0,66.0,252.86632400512696
684,-836.0999999999993,56,True,0.3586999103979985,85977,-2829.7154999999993,104.73,66.0,252.2693256378174
685,-3222.4000000000115,160,True,0.3581618605324015,86137,-2788.819499999999,104.33,67.0,309.8000603485107
686,-20617.699999999957,200,False,0.3576246177416029,86337,-2986.8579999999993,105.24,66.0,231.22596225738525
687,-304.0000000000001,50,True,0.35708818081499055,86387,-2988.2829999999985,105.2,66.0,256.0948877334595
688,-170.45000000000005,61,True,0.3565525485437681,86448,-2990.2129999999993,105.74,66.0,271.0403396224976
689,5.9999999999999964,16,True,0.3560177197209525,86464,-2977.789499999999,104.95,66.0,268.8892470169067
690,-4316.6000000000095,200,False,0.35548369314137107,86664,-2990.0409999999997,105.2,65.0,277.3750547027588
691,7.850000000000001,9,True,0.35495046760165905,86673,-2990.1564999999996,105.27,65.0,287.0089547348023
692,-204.9000000000003,84,True,0.35441804190025655,86757,-2992.3395,106.03,65.0,278.73022388458253
693,-19173.099999999966,200,False,0.3538864148374062,86957,-3111.3905,106.03,65.0,230.50683094024657
694,-527.6499999999997,49,True,0.3533555852151501,87006,-3116.7614999999996,106.29,65.0,246.1429306411743
695,-587.6500000000003,75,True,0.3528255518373274,87081,-3107.0174999999995,105.73,65.0,239.1406413269043
696,-1420.499999999999,64,True,0.3522963135095714,87145,-3113.193999999999,105.68,65.0,233.84494331359863
697,-19344.199999999964,200,False,0.35176786903930707,87345,-3306.5509999999986,107.48,64.0,268.2019341659546
698,-2543.7500000000023,183,True,0.3512402172357481,87528,-3283.7134999999985,107.31,65.0,253.3237324523926
699,-3892.300000000009,200,False,0.3507133569098945,87728,-3309.454999999998,108.22,64.0,256.09247444152834
700,-181.55000000000018,41,True,0.3501872868745297,87769,-3309.983999999998,108.3,64.0,267.00033374786375
701,-67.14999999999998,27,True,0.3496620059442179,87796,-3308.291499999998,108.31,64.0,270.6209739303589
702,18.4,10,True,0.3491375129353016,87806,-3293.3164999999985,106.41,65.0,258.2483210372925
703,-1572.5499999999988,161,True,0.34861380666589864,87967,-3309.191999999998,107.9,65.0,272.02690677642823
704,-48.94999999999999,21,True,0.3480908859558998,87988,-3309.853499999999,108.07,65.0,287.310027885437
705,-4206.400000000006,200,False,0.347568749626966,88188,-3352.0484999999985,109.89,64.0,241.50473333358764
706,-9.25,15,True,0.3470473965025256,88203,-3312.4759999999987,108.04,65.0,244.4711574745178
707,-173.45000000000005,27,True,0.3465268254077718,88230,-3278.3374999999987,106.89,65.0,235.27225881576538
708,-807.4999999999992,92,True,0.34600703516966014,88322,-3282.479499999999,107.35,65.0,284.42726055145266
709,-128.40000000000003,32,True,0.34548802461690564,88354,-3283.8659999999986,107.56,65.0,273.9327229309082
710,0.7499999999999964,15,True,0.3449697925799803,88369,-3284.0429999999988,107.62,65.0,259.5555269622803
711,-5760.600000000008,200,False,0.34445233789111035,88569,-3341.8534999999993,109.61,64.0,228.36603282928468
712,-4.7500000000000036,13,True,0.34393565938427373,88582,-3340.7959999999994,109.36,64.0,250.563683013916
713,-9433.699999999995,200,False,0.34341975589519735,88782,-3409.3284999999987,110.43,63.0,292.1985180282593
714,-1478.849999999999,121,True,0.3429046262613546,88903,-3415.1109999999985,110.66,63.0,253.94381900787354
715,-1675.1999999999994,80,True,0.3423902693219626,88983,-3402.7389999999987,109.46,64.0,312.12854160308837
716,-21.99999999999999,20,True,0.34187668391797965,89003,-3402.6879999999983,109.5,64.0,300.87456840515136
717,5.999999999999998,14,True,0.3413638688921027,89017,-3350.889999999998,107.64,65.0,301.3349383926392
718,-1996.349999999999,151,True,0.34085182308876455,89168,-3371.062499999998,109.13,65.0,274.65352600097657
719,-9709.199999999995,200,False,0.34034054535413144,89368,-3467.710999999998,110.88,64.0,248.3572339248657
720,-47.049999999999955,29,True,0.3398300345361003,89397,-3203.794499999998,109.17,65.0,258.7950549697876
721,-5072.400000000011,200,False,0.33932028948429616,89597,-3244.6669999999986,110.06,64.0,250.36175827026366
722,-5417.400000000005,200,False,0.33881130905006973,89797,-3239.740999999999,110.06,64.0,276.71976425170897
723,-173.30000000000013,38,True,0.33830309208649467,89835,-3199.3659999999986,108.44,65.0,295.4778288269043
724,-8.650000000000002,33,True,0.33779563744836494,89868,-3193.807999999999,107.94,65.0,274.48608821868896
725,-15458.499999999955,200,False,0.3372889439921924,90068,-3185.539999999999,107.94,65.0,327.0518032455444
726,-1569.0499999999988,119,True,0.33678301057620413,90187,-3201.3984999999993,109.09,65.0,281.5150261306763
727,-10018.299999999994,200,False,0.33627783606033984,90387,-3300.4824999999987,110.81,64.0,292.60078369140626
728,-166.9500000000001,31,True,0.3357734193062494,90418,-3300.6409999999987,110.72,64.0,287.92703075408934
729,17.05,7,True,0.33526975917729,90425,-3300.646999999999,110.68,64.0,288.56930793762206
730,-6824.100000000002,200,False,0.3347668545385241,90625,-3355.351999999999,111.46,63.0,307.19143463134765
731,-7175.400000000004,200,False,0.33426470425671634,90825,-3426.872999999999,113.26,62.0,298.90488887786864
732,-1065.2999999999988,98,True,0.33376330720033126,90923,-3437.7559999999985,114.16,62.0,302.5118840026855
733,-3884.900000000016,200,False,0.33326266223953077,91123,-3476.444999999999,116.02,61.0,252.9815790939331
734,-2661.3500000000026,127,True,0.3327627682461715,91250,-3475.256999999999,115.54,61.0,246.6508352661133
735,-7078.900000000006,170,True,0.3322636240938023,91420,-3501.739999999999,115.24,62.0,283.7434103012085
736,-4565.500000000012,200,False,0.3317652286576616,91620,-3547.1614999999993,117.05,61.0,322.30950790405274
737,22.25,5,True,0.33126758081467517,91625,-3527.870999999999,115.1,62.0,310.6961799621582
738,-3857.4000000000074,200,False,0.3307706794434532,91825,-3566.4435,116.89,61.0,273.37938804626464
739,-1355.6999999999987,150,True,0.33027452342428804,91975,-3560.2699999999995,117.5,61.0,302.1136305999756
740,-108.99999999999999,26,True,0.32977911163915163,92001,-3556.280999999999,117.34,61.0,288.91185794830324
741,-195.10000000000016,54,True,0.3292844429716929,92055,-3518.6249999999995,115.88,62.0,281.3104246520996
742,-18549.599999999966,200,False,0.3287905163072354,92255,-3700.5649999999982,117.54,61.0,309.4857217025757
743,19.3,12,True,0.32829733053277455,92267,-3441.360999999999,115.66,62.0,315.43642490386964
744,-24.74999999999999,15,True,0.3278048845369754,92282,-3437.6049999999996,115.0,62.0,291.7172142791748
745,-200.75000000000017,33,True,0.32731317721017,92315,-3393.442499999999,113.33,63.0,331.36449340820315
746,-3408.450000000005,129,True,0.32682220744435475,92444,-3396.718999999999,112.62,64.0,313.1136624526978
747,20.45,1,True,0.32633197413318826,92445,-3395.6579999999985,112.26,64.0,315.3792071914673
748,-4049.000000000006,200,False,0.32584247617198847,92645,-3429.653499999999,113.47,63.0,279.4574292755127
749,-22475.999999999964,200,False,0.3253537124577305,92845,-3600.3814999999986,113.47,63.0,270.73509967803955
750,-4339.200000000013,200,False,0.3248656818890439,93045,-3637.9754999999986,114.67,62.0,250.75929313659668
751,-8787.700000000008,200,False,0.3243783833662104,93245,-3523.0274999999992,114.67,62.0,286.2620109176636
752,-7012.700000000004,200,False,0.3238918157911611,93445,-3592.2084999999997,116.27,61.0,249.85363384246827
753,-772.6999999999994,62,True,0.3234059780674744,93507,-3558.1325,114.89,62.0,276.95402465820314
754,-1288.9499999999985,159,True,0.3229208691003732,93666,-3568.9584999999997,115.93,62.0,305.1691528320313
755,-19.649999999999995,25,True,0.3224364877967227,93691,-3569.3595,116.17,62.0,306.75513816833495
756,-4827.100000000003,200,False,0.3219528330650276,93891,-3575.5314999999996,116.17,62.0,277.51538246154786
757,-2234.550000000004,113,True,0.32146990381543006,94004,-3579.7379999999994,115.3,63.0,251.2312621307373
758,-402.6000000000002,54,True,0.3209876989597069,94058,-3580.794499999999,115.43,63.0,258.4681936073303
759,-1152.6499999999987,83,True,0.3205062174112674,94141,-3497.6199999999994,114.26,64.0,236.80490312576293
760,-2951.8000000000034,200,False,0.3200254580851505,94341,-3455.5019999999995,114.26,64.0,295.930034828186
761,-24.64999999999998,21,True,0.31954541989802276,94362,-3435.1495,112.47,65.0,269.58955142974855
762,-504.1499999999998,63,True,0.31906610176817574,94425,-3439.0925,112.79,65.0,257.0739129257202
763,-3335.6000000000085,200,False,0.3185875026155235,94625,-3437.8025,112.79,65.0,292.06510189056394
764,1.3499999999999979,21,True,0.3181096213616002,94646,-3376.6620000000003,111.0,66.0,289.7059771347046
765,-1240.9999999999986,122,True,0.3176324569295578,94768,-3388.8635000000004,112.03,66.0,286.82771369934085
766,-376.40000000000026,64,True,0.3171560082441635,94832,-3390.3735,112.25,66.0,305.4975630950928
767,-12002.599999999993,200,False,0.3166802742317973,95032,-3466.5164999999997,112.25,66.0,247.94030261993407
768,-10.5,12,True,0.3162052538204496,95044,-3449.745499999999,110.87,66.0,257.883671836853
769,-265.1000000000001,40,True,0.31573094593971895,95084,-3385.8404999999993,109.27,66.0,268.10230182647706
770,0.75,11,True,0.3152573495208094,95095,-3386.026999999999,109.36,66.0,273.69593044281004
771,-3829.300000000008,200,False,0.3147844634965282,95295,-3394.745999999999,109.36,66.0,287.4644409561157
772,-4001.0000000000073,200,False,0.3143122868012834,95495,-3434.484499999999,111.17,65.0,297.2915092468262
773,-3824.450000000011,195,True,0.3138408183710815,95690,-3397.185499999999,111.13,65.0,295.6693715286255
774,-1323.8499999999992,85,True,0.3133700571435249,95775,-3316.2109999999984,109.98,66.0,259.1192617416382
775,-47.449999999999974,29,True,0.3129000020578096,95804,-3267.4124999999995,108.27,67.0,285.9115796661377
776,-89.79999999999995,38,True,0.3124306520547229,95842,-3257.3399999999992,107.64,67.0,285.84062358856204
777,-1769.3499999999995,163,True,0.3119620060766409,96005,-3273.6429999999987,108.94,67.0,252.91935214996337
778,-4346.100000000005,200,False,0.3114940630675259,96205,-3315.0569999999984,110.58,66.0,305.46400524139403
779,-347.05000000000024,49,True,0.31102682197292464,96254,-3252.1434999999988,109.07,67.0,302.8780555343628
780,-2.8999999999999986,26,True,0.31056028173996525,96280,-3175.7614999999987,107.33,68.0,281.06110317230224
781,-10829.599999999986,200,False,0.3100944413173553,96480,-3230.280499999999,107.33,68.0,257.98453163146974
